# Source: NUDEC_BSM repo, https://doi.org/10.1088/1475-7516/2020/05/048
# T (MeV)           P_int (e^2)          P_int (e^3)          
9.318996E+00        -1.195773E+01        1.068808E+00        
9.310624E+00        -1.191474E+01        1.064971E+00        
9.302260E+00        -1.187190E+01        1.061148E+00        
9.293904E+00        -1.182922E+01        1.057339E+00        
9.285555E+00        -1.178669E+01        1.053544E+00        
9.277214E+00        -1.174431E+01        1.049762E+00        
9.268880E+00        -1.170209E+01        1.045994E+00        
9.260553E+00        -1.166002E+01        1.042239E+00        
9.252235E+00        -1.161809E+01        1.038498E+00        
9.243923E+00        -1.157632E+01        1.034770E+00        
9.235619E+00        -1.153470E+01        1.031055E+00        
9.227323E+00        -1.149323E+01        1.027354E+00        
9.219034E+00        -1.145191E+01        1.023666E+00        
9.210752E+00        -1.141073E+01        1.019992E+00        
9.202478E+00        -1.136971E+01        1.016330E+00        
9.194211E+00        -1.132883E+01        1.012682E+00        
9.185952E+00        -1.128810E+01        1.009047E+00        
9.177700E+00        -1.124751E+01        1.005424E+00        
9.169455E+00        -1.120707E+01        1.001815E+00        
9.161218E+00        -1.116678E+01        9.982191E-01        
9.152989E+00        -1.112663E+01        9.946358E-01        
9.144766E+00        -1.108662E+01        9.910653E-01        
9.136551E+00        -1.104676E+01        9.875077E-01        
9.128344E+00        -1.100704E+01        9.839629E-01        
9.120144E+00        -1.096746E+01        9.804307E-01        
9.111951E+00        -1.092803E+01        9.769113E-01        
9.103766E+00        -1.088874E+01        9.734044E-01        
9.095588E+00        -1.084959E+01        9.699102E-01        
9.087417E+00        -1.081058E+01        9.664285E-01        
9.079254E+00        -1.077171E+01        9.629593E-01        
9.071097E+00        -1.073298E+01        9.595025E-01        
9.062949E+00        -1.069438E+01        9.560582E-01        
9.054807E+00        -1.065593E+01        9.526262E-01        
9.046673E+00        -1.061762E+01        9.492065E-01        
9.038547E+00        -1.057944E+01        9.457991E-01        
9.030427E+00        -1.054140E+01        9.424040E-01        
9.022315E+00        -1.050350E+01        9.390210E-01        
9.014210E+00        -1.046573E+01        9.356502E-01        
9.006112E+00        -1.042810E+01        9.322914E-01        
8.998022E+00        -1.039060E+01        9.289447E-01        
8.989939E+00        -1.035324E+01        9.256101E-01        
8.981863E+00        -1.031601E+01        9.222874E-01        
8.973795E+00        -1.027892E+01        9.189766E-01        
8.965733E+00        -1.024196E+01        9.156777E-01        
8.957679E+00        -1.020513E+01        9.123906E-01        
8.949632E+00        -1.016844E+01        9.091154E-01        
8.941593E+00        -1.013187E+01        9.058519E-01        
8.933560E+00        -1.009544E+01        9.026001E-01        
8.925535E+00        -1.005914E+01        8.993600E-01        
8.917517E+00        -1.002297E+01        8.961315E-01        
8.909507E+00        -9.986930E+00        8.929146E-01        
8.901503E+00        -9.951019E+00        8.897092E-01        
8.893507E+00        -9.915237E+00        8.865154E-01        
8.885518E+00        -9.879583E+00        8.833330E-01        
8.877536E+00        -9.844057E+00        8.801620E-01        
8.869561E+00        -9.808659E+00        8.770024E-01        
8.861593E+00        -9.773389E+00        8.738542E-01        
8.853633E+00        -9.738245E+00        8.707172E-01        
8.845679E+00        -9.703227E+00        8.675915E-01        
8.837733E+00        -9.668335E+00        8.644771E-01        
8.829794E+00        -9.633568E+00        8.613738E-01        
8.821862E+00        -9.598927E+00        8.582816E-01        
8.813937E+00        -9.564410E+00        8.552006E-01        
8.806019E+00        -9.530016E+00        8.521306E-01        
8.798109E+00        -9.495747E+00        8.490716E-01        
8.790205E+00        -9.461600E+00        8.460236E-01        
8.782309E+00        -9.427576E+00        8.429865E-01        
8.774420E+00        -9.393675E+00        8.399604E-01        
8.766537E+00        -9.359895E+00        8.369451E-01        
8.758662E+00        -9.326237E+00        8.339406E-01        
8.750794E+00        -9.292699E+00        8.309469E-01        
8.742933E+00        -9.259282E+00        8.279639E-01        
8.735079E+00        -9.225985E+00        8.249917E-01        
8.727233E+00        -9.192808E+00        8.220301E-01        
8.719393E+00        -9.159750E+00        8.190792E-01        
8.711560E+00        -9.126810E+00        8.161388E-01        
8.703734E+00        -9.093989E+00        8.132090E-01        
8.695916E+00        -9.061286E+00        8.102897E-01        
8.688104E+00        -9.028701E+00        8.073809E-01        
8.680299E+00        -8.996232E+00        8.044826E-01        
8.672502E+00        -8.963880E+00        8.015946E-01        
8.664711E+00        -8.931645E+00        7.987170E-01        
8.656927E+00        -8.899525E+00        7.958497E-01        
8.649151E+00        -8.867520E+00        7.929928E-01        
8.641381E+00        -8.835631E+00        7.901460E-01        
8.633618E+00        -8.803856E+00        7.873095E-01        
8.625862E+00        -8.772195E+00        7.844832E-01        
8.618114E+00        -8.740649E+00        7.816670E-01        
8.610372E+00        -8.709215E+00        7.788609E-01        
8.602637E+00        -8.677894E+00        7.760649E-01        
8.594909E+00        -8.646686E+00        7.732790E-01        
8.587188E+00        -8.615590E+00        7.705030E-01        
8.579474E+00        -8.584606E+00        7.677370E-01        
8.571767E+00        -8.553733E+00        7.649809E-01        
8.564067E+00        -8.522971E+00        7.622347E-01        
8.556374E+00        -8.492320E+00        7.594984E-01        
8.548687E+00        -8.461778E+00        7.567719E-01        
8.541008E+00        -8.431347E+00        7.540552E-01        
8.533336E+00        -8.401024E+00        7.513482E-01        
8.525670E+00        -8.370811E+00        7.486509E-01        
8.518011E+00        -8.340706E+00        7.459633E-01        
8.510359E+00        -8.310710E+00        7.432854E-01        
8.502714E+00        -8.280821E+00        7.406171E-01        
8.495076E+00        -8.251039E+00        7.379584E-01        
8.487445E+00        -8.221365E+00        7.353092E-01        
8.479821E+00        -8.191797E+00        7.326695E-01        
8.472203E+00        -8.162336E+00        7.300392E-01        
8.464592E+00        -8.132980E+00        7.274185E-01        
8.456988E+00        -8.103730E+00        7.248071E-01        
8.449391E+00        -8.074585E+00        7.222051E-01        
8.441801E+00        -8.045544E+00        7.196124E-01        
8.434218E+00        -8.016608E+00        7.170291E-01        
8.426641E+00        -7.987776E+00        7.144550E-01        
8.419071E+00        -7.959047E+00        7.118902E-01        
8.411508E+00        -7.930422E+00        7.093345E-01        
8.403952E+00        -7.901900E+00        7.067881E-01        
8.396403E+00        -7.873480E+00        7.042508E-01        
8.388860E+00        -7.845162E+00        7.017225E-01        
8.381324E+00        -7.816946E+00        6.992034E-01        
8.373795E+00        -7.788831E+00        6.966933E-01        
8.366273E+00        -7.760817E+00        6.941922E-01        
8.358757E+00        -7.732904E+00        6.917001E-01        
8.351248E+00        -7.705092E+00        6.892169E-01        
8.343746E+00        -7.677379E+00        6.867427E-01        
8.336251E+00        -7.649766E+00        6.842773E-01        
8.328763E+00        -7.622252E+00        6.818208E-01        
8.321281E+00        -7.594837E+00        6.793730E-01        
8.313806E+00        -7.567520E+00        6.769341E-01        
8.306337E+00        -7.540302E+00        6.745039E-01        
