# BBN prediction of the primordial abundances (Helium-4 and Deuterium) as a function of
# 1)the baryon density $\Omega_b h^2$ 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
# 
# If $\Delta N=0$, $N_{eff} = 3.0440$ because of QED effects and incomplete neurino decoupling (see, e.g., arXiv:2001.04466).
#
# Computation performed with PRyMordial, see arXiv:2307.07061. 
# Latest version of the code at the GitHub repo: https://github.com/vallima/PRyMordial
# Details on the ab-initio computation of neutron freeze out implemented in PRyMordial can be found in arXiv:1801.08023.
# Thermonuclear rates adopted comprise the most recent measurement from LUNA and mainly rely on the NACRE II compilation.
#
# Neutron Decay rate $\tau_n$ follows what recommended in the Particle Data Group 2023.
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty).
#
# He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
# He4 is also provided as $Y_P = Y_{He4} * m_ {He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$ 
# where $m_{He4}=4.0026032541$ and $m_{H1}=1.00782503223$ are atomic masses. 
#
# Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
# 
# eta10 is $10^10 eta_0$ where $eta_0$ is the density ratio between baryons and photons at the end of BBN, and does not include
# any extra production of He4 by stars after BBN. 
#
# Errors are computed with a Monte Carlo approach where both nuclear rates and neutron life time uncertainties are accounted for.
# For more details, see the Jupiter notebook: https://github.com/vallima/PRyMordial/blob/main/PRyMdemoSM.ipynb
# 
#         ombh2                   eta10                     DeltaN                    Yp                      Yp^BBN                  sig(Yp^BBN)              D/H                      sig(D/H)  
3.300000000000000155e-02 9.033697383125053548e+00 0.000000000000000000e+00 2.491224625649597346e-01 2.504612111082793469e-01 1.450389051867900282e-04 1.288627810676548630e-05 5.706616970937476653e-07
3.400000000000000244e-02 9.307445788674298726e+00 0.000000000000000000e+00 2.494025640375330255e-01 2.507423151710831410e-01 1.409911494648499535e-04 1.213649514821630802e-05 5.090102755722207521e-07
3.500000000000000333e-02 9.581194194223542127e+00 0.000000000000000000e+00 2.496656831530139342e-01 2.510063750655191495e-01 1.362290814023360433e-04 1.154968576551857693e-05 4.887329965291964582e-07
3.599999999999999728e-02 9.854942599772783751e+00 0.000000000000000000e+00 2.499344821561556296e-01 2.512761341087750844e-01 1.416124693668037232e-04 1.094309443571791604e-05 4.332319314558906939e-07
3.699999999999999817e-02 1.012869100532203070e+01 0.000000000000000000e+00 2.501581031140261979e-01 2.515005529675253815e-01 1.414769495578621888e-04 1.038850504762161454e-05 4.671629017967778974e-07
3.799999999999999906e-02 1.040243941087127411e+01 0.000000000000000000e+00 2.504070550315560806e-01 2.517503923438914049e-01 1.312130594508959262e-04 9.865846311803057130e-06 4.205711972976964669e-07
3.899999999999999994e-02 1.067618781642051751e+01 0.000000000000000000e+00 2.506316673184805222e-01 2.519758045366731203e-01 1.341622806485422820e-04 9.358306842346374516e-06 3.994919001091804253e-07
4.000000000000000083e-02 1.094993622196976091e+01 0.000000000000000000e+00 2.508545151480970348e-01 2.521994452765375372e-01 1.348179063118224862e-04 8.922854173855246878e-06 3.738462682920630920e-07
5.000000000000000104e-03 1.368742027746220113e+00 2.500000000000000000e-01 2.301275991922050734e-01 2.313957283797477837e-01 1.581403395404641047e-04 2.870909062839951064e-04 1.034564561807881619e-05
6.000000000000000125e-03 1.642490433295464181e+00 2.500000000000000000e-01 2.332529516431041394e-01 2.345330566283143348e-01 1.558595883817526890e-04 2.126977859641008498e-04 8.105184522186077356e-06
7.000000000000000146e-03 1.916238838844708470e+00 2.500000000000000000e-01 2.355969278023123670e-01 2.368859223600543462e-01 1.626798535578019859e-04 1.652388360010016396e-04 6.766084482228083673e-06
8.000000000000000167e-03 2.189987244393952537e+00 2.500000000000000000e-01 2.374565329286415505e-01 2.387525239649073705e-01 1.438977660954570727e-04 1.326275733962113603e-04 4.723058550683977758e-06
8.999999999999999320e-03 2.463735649943195938e+00 2.500000000000000000e-01 2.389931502802711549e-01 2.402948850760202870e-01 1.443898878123704710e-04 1.096806269114979001e-04 4.376411556065567263e-06
1.000000000000000021e-02 2.737484055492440227e+00 2.500000000000000000e-01 2.402949602554433350e-01 2.416015345786328150e-01 1.420509738236050445e-04 9.286483461931930531e-05 3.520543115019955906e-06
1.099999999999999936e-02 3.011232461041684072e+00 2.500000000000000000e-01 2.414161027109975044e-01 2.427268253853248903e-01 1.513096660133886426e-04 7.990896579933977567e-05 3.128971450935920173e-06
1.200000000000000025e-02 3.284980866590928361e+00 2.500000000000000000e-01 2.424086850360484824e-01 2.437230653580458040e-01 1.327435278146498691e-04 6.945954980751464748e-05 2.693360484012133463e-06
1.299999999999999940e-02 3.558729272140172206e+00 2.500000000000000000e-01 2.432817857716208787e-01 2.445993717082443619e-01 1.385221098472106185e-04 6.161621494610342476e-05 2.374349094750115303e-06
1.400000000000000029e-02 3.832477677689416939e+00 2.500000000000000000e-01 2.440961135654241554e-01 2.454166794868470891e-01 1.296169697057717764e-04 5.454210184434101237e-05 1.996609084093617465e-06
1.499999999999999944e-02 4.106226083238660785e+00 2.500000000000000000e-01 2.448084780991334475e-01 2.461316430318030990e-01 1.389812833258551169e-04 4.920317272741947442e-05 1.946726954350868659e-06
1.600000000000000033e-02 4.379974488787905074e+00 2.500000000000000000e-01 2.454877353401109241e-01 2.468133717124526838e-01 1.435210805690853358e-04 4.437267380216392037e-05 1.815933372449490089e-06
1.700000000000000122e-02 4.653722894337149363e+00 2.500000000000000000e-01 2.461095363945405290e-01 2.474374293551122872e-01 1.423746351466622230e-04 4.034881416868095391e-05 1.600262529588099925e-06
1.799999999999999864e-02 4.927471299886391876e+00 2.500000000000000000e-01 2.466799222110823142e-01 2.480098802770776822e-01 1.445236678445447741e-04 3.685973218456128588e-05 1.451496714842813809e-06
1.899999999999999953e-02 5.201219705435637053e+00 2.500000000000000000e-01 2.472140404378616596e-01 2.485459280700669515e-01 1.433764337203722163e-04 3.384043804866692111e-05 1.325732671001367007e-06
2.000000000000000042e-02 5.474968110984880454e+00 2.500000000000000000e-01 2.477075517804919191e-01 2.490412186572735498e-01 1.329907160796345658e-04 3.121427900370923810e-05 1.263427209136600757e-06
2.019999999999999921e-02 5.529717792094730022e+00 2.500000000000000000e-01 2.478315594788590148e-01 2.491656728710316959e-01 1.388775173732188708e-04 3.056434877954822575e-05 1.268251907034539807e-06
2.040000000000000147e-02 5.584467473204578702e+00 2.500000000000000000e-01 2.479214322791519487e-01 2.492558691344309019e-01 1.451596440159047432e-04 3.014818876439703731e-05 1.250426788341350363e-06
2.060000000000000026e-02 5.639217154314427383e+00 2.500000000000000000e-01 2.480219647251130644e-01 2.493567632931453504e-01 1.414686548178631896e-04 2.977306793626414232e-05 1.216734988832113103e-06
2.079999999999999905e-02 5.693966835424275175e+00 2.500000000000000000e-01 2.481160831460420824e-01 2.494512202203161277e-01 1.366231500110327260e-04 2.927119690358612615e-05 1.114663370714860655e-06
2.100000000000000130e-02 5.748716516534125631e+00 2.500000000000000000e-01 2.481926199737806982e-01 2.495280322094686198e-01 1.412927186585815936e-04 2.893996737327373905e-05 1.129369701131863371e-06
2.120000000000000009e-02 5.803466197643973423e+00 2.500000000000000000e-01 2.483004016743132203e-01 2.496362013021075632e-01 1.253415448471360003e-04 2.835002449657283521e-05 1.050194214201901628e-06
2.139999999999999888e-02 5.858215878753822103e+00 2.500000000000000000e-01 2.483914986958574711e-01 2.497276255611553253e-01 1.412702084136930496e-04 2.800258344421232645e-05 1.106552954994492848e-06
2.160000000000000114e-02 5.912965559863671672e+00 2.500000000000000000e-01 2.484803081117223367e-01 2.498167539163871076e-01 1.389665435746151399e-04 2.754114897851879079e-05 1.116947274665759443e-06
2.179999999999999993e-02 5.967715240973520352e+00 2.500000000000000000e-01 2.485606726969523672e-01 2.498974070164079186e-01 1.364302753746984875e-04 2.713432721735520615e-05 9.996012547419720893e-07
2.199999999999999872e-02 6.022464922083368144e+00 2.500000000000000000e-01 2.486519360143052415e-01 2.499889978505149823e-01 1.400470681451466666e-04 2.671571886261832801e-05 1.043291685856888644e-06
2.220000000000000098e-02 6.077214603193218601e+00 2.500000000000000000e-01 2.487358747907260359e-01 2.500732377537985274e-01 1.426442844133308434e-04 2.638794250886688809e-05 1.012441397339562344e-06
2.239999999999999977e-02 6.131964284303066393e+00 2.500000000000000000e-01 2.488213370776372058e-01 2.501590065410410069e-01 1.393670918586121295e-04 2.594486882510015262e-05 1.024542774180242727e-06
2.259999999999999856e-02 6.186713965412915073e+00 2.500000000000000000e-01 2.489202699050534762e-01 2.502582940421996804e-01 1.385719351892984361e-04 2.558640064943388211e-05 1.052033820544193805e-06
2.280000000000000082e-02 6.241463646522764641e+00 2.500000000000000000e-01 2.489993751243775311e-01 2.503376827470688570e-01 1.405291173399938641e-04 2.516112685273028720e-05 1.042174154097162092e-06
2.299999999999999961e-02 6.296213327632613321e+00 2.500000000000000000e-01 2.490742633714865539e-01 2.504128392894170441e-01 1.400317355544899176e-04 2.486145612940339044e-05 1.051340599503475952e-06
2.319999999999999840e-02 6.350963008742461113e+00 2.500000000000000000e-01 2.491622458043934174e-01 2.505011368310908204e-01 1.368495138946726150e-04 2.453622575680187049e-05 1.016096699213050481e-06
2.340000000000000066e-02 6.405712689852311570e+00 2.500000000000000000e-01 2.492543379171915652e-01 2.505935586362635914e-01 1.416383144432462363e-04 2.412881062918635533e-05 1.010921251516096792e-06
2.359999999999999945e-02 6.460462370962159362e+00 2.500000000000000000e-01 2.493247058499060698e-01 2.506641784404399220e-01 1.275142136859664765e-04 2.384347861601405144e-05 9.808278706066046352e-07
2.380000000000000171e-02 6.515212052072008930e+00 2.500000000000000000e-01 2.494040696293604031e-01 2.507438261649368449e-01 1.327819046459452056e-04 2.347125278511840864e-05 8.816449231391730881e-07
2.400000000000000050e-02 6.569961733181856722e+00 2.500000000000000000e-01 2.494894275720907495e-01 2.508294894068703318e-01 1.333531849116636808e-04 2.314926961164576479e-05 9.350429716048219349e-07
2.500000000000000139e-02 6.843710138731101900e+00 2.500000000000000000e-01 2.498703170796423567e-01 2.512117399639036686e-01 1.359051494084742204e-04 2.169183623859491353e-05 8.727311301123780613e-07
2.599999999999999881e-02 7.117458544280344412e+00 2.500000000000000000e-01 2.502451696154409655e-01 2.515879299401451719e-01 1.394686000427650552e-04 2.033192833194351557e-05 8.654994462143742086e-07
2.699999999999999969e-02 7.391206949829589590e+00 2.500000000000000000e-01 2.505803233641791805e-01 2.519242777870834837e-01 1.382935299886068193e-04 1.910396709956450992e-05 7.418618167198584910e-07
2.800000000000000058e-02 7.664955355378833879e+00 2.500000000000000000e-01 2.509301855512932056e-01 2.522753847487018697e-01 1.401803290507950780e-04 1.786147813204058969e-05 7.597437981362671256e-07
2.900000000000000147e-02 7.938703760928077280e+00 2.500000000000000000e-01 2.512589998370030608e-01 2.526053673292782964e-01 1.371920817697693516e-04 1.682752931062369244e-05 7.121308201870543305e-07
2.999999999999999889e-02 8.212452166477321569e+00 2.500000000000000000e-01 2.515640456666545233e-01 2.529114955863047132e-01 1.483419995664869218e-04 1.589368857784061195e-05 6.564458793674629683e-07
3.099999999999999978e-02 8.486200572026564970e+00 2.500000000000000000e-01 2.518710226451421064e-01 2.532195605382893677e-01 1.385138942669623138e-04 1.495512015892671655e-05 6.260495153661879721e-07
3.200000000000000067e-02 8.759948977575810147e+00 2.500000000000000000e-01 2.521709491944473247e-01 2.535205487488162435e-01 1.372526370824486241e-04 1.411414866389676916e-05 5.798670596634670267e-07
3.300000000000000155e-02 9.033697383125053548e+00 2.500000000000000000e-01 2.524400517086811124e-01 2.537906027177663781e-01 1.349558354788641496e-04 1.337569672940748637e-05 5.633191734751810982e-07
3.400000000000000244e-02 9.307445788674298726e+00 2.500000000000000000e-01 2.527076015570798861e-01 2.540590975061864931e-01 1.293211721363571472e-04 1.264777365922905180e-05 5.055258911210940253e-07
3.500000000000000333e-02 9.581194194223542127e+00 2.500000000000000000e-01 2.529796459994579916e-01 2.543321016701854953e-01 1.434507471994034419e-04 1.195467369842078496e-05 5.107248527619638217e-07
3.599999999999999728e-02 9.854942599772783751e+00 2.500000000000000000e-01 2.532196064264746749e-01 2.545729077981730981e-01 1.312824427280593535e-04 1.140999624538972564e-05 4.895121455072422322e-07
3.699999999999999817e-02 1.012869100532203070e+01 2.500000000000000000e-01 2.534763120081195420e-01 2.548305171266164737e-01 1.457351663746021104e-04 1.077345375414737782e-05 4.472544895599382398e-07
3.799999999999999906e-02 1.040243941087127411e+01 2.500000000000000000e-01 2.537183512843623201e-01 2.550734076996849509e-01 1.338858773420718861e-04 1.025851947657140254e-05 4.287708481274728995e-07
3.899999999999999994e-02 1.067618781642051751e+01 2.500000000000000000e-01 2.539485275162675637e-01 2.553043927168506255e-01 1.252153623382624482e-04 9.721274232451517809e-06 3.938838201001846919e-07
4.000000000000000083e-02 1.094993622196976091e+01 2.500000000000000000e-01 2.541715282362286277e-01 2.555281762556730896e-01 1.317862068591192182e-04 9.245971935437418421e-06 3.943104415164435584e-07
5.000000000000000104e-03 1.368742027746220113e+00 5.000000000000000000e-01 2.332005449572890354e-01 2.344804502793581547e-01 1.590542118052572782e-04 2.976956791906959282e-04 1.032225873138182440e-05
6.000000000000000125e-03 1.642490433295464181e+00 5.000000000000000000e-01 2.363713971754758392e-01 2.376633116075090590e-01 1.484233104568420767e-04 2.200921284548635465e-04 7.866291402609093254e-06
7.000000000000000146e-03 1.916238838844708470e+00 5.000000000000000000e-01 2.387365606577225852e-01 2.400373386705848544e-01 1.581357380504763146e-04 1.706361543453124884e-04 6.444944907948357005e-06
8.000000000000000167e-03 2.189987244393952537e+00 5.000000000000000000e-01 2.406084330419576145e-01 2.419161690524532504e-01 1.520125744204847912e-04 1.375244813917962780e-04 5.191756429941914421e-06
8.999999999999999320e-03 2.463735649943195938e+00 5.000000000000000000e-01 2.421645869537273066e-01 2.434780690704551054e-01 1.477478087637481045e-04 1.134883004186847561e-04 4.174877418067715702e-06
1.000000000000000021e-02 2.737484055492440227e+00 5.000000000000000000e-01 2.434740805432509259e-01 2.447923710301445621e-01 1.366684191787457506e-04 9.564314212893041604e-05 3.496750218941272739e-06
1.099999999999999936e-02 3.011232461041684072e+00 5.000000000000000000e-01 2.445953833933953714e-01 2.459177716260982360e-01 1.379554528891939913e-04 8.246558499925212850e-05 3.216530090177409489e-06
1.200000000000000025e-02 3.284980866590928361e+00 5.000000000000000000e-01 2.455988530114006363e-01 2.469248930624216853e-01 1.372463311848577162e-04 7.186892608594746764e-05 2.688543516191779332e-06
1.299999999999999940e-02 3.558729272140172206e+00 5.000000000000000000e-01 2.464731892361984866e-01 2.478023993644107026e-01 1.400426182516303908e-04 6.356279544125520735e-05 2.565012196605157384e-06
1.400000000000000029e-02 3.832477677689416939e+00 5.000000000000000000e-01 2.472685275446155628e-01 2.486006117859224096e-01 1.441140026742440282e-04 5.654804672690855123e-05 2.187478485520364958e-06
1.499999999999999944e-02 4.106226083238660785e+00 5.000000000000000000e-01 2.480028578146454832e-01 2.493375876480477260e-01 1.420336973732193254e-04 5.080438714287642191e-05 2.020104902632027329e-06
1.600000000000000033e-02 4.379974488787905074e+00 5.000000000000000000e-01 2.486904428380422860e-01 2.500276428223275338e-01 1.442482430080511871e-04 4.577194401907079942e-05 1.769367121277622255e-06
1.700000000000000122e-02 4.653722894337149363e+00 5.000000000000000000e-01 2.493108178566315336e-01 2.506502407193597071e-01 1.424730219782374566e-04 4.159852693773805592e-05 1.638609395461171491e-06
1.799999999999999864e-02 4.927471299886391876e+00 5.000000000000000000e-01 2.498662379985628346e-01 2.512076463278057892e-01 1.306673050518251098e-04 3.813859837631097740e-05 1.523326292350521046e-06
1.899999999999999953e-02 5.201219705435637053e+00 5.000000000000000000e-01 2.504117530512352530e-01 2.517551070937476543e-01 1.355727735902065236e-04 3.501651348046247306e-05 1.307367443995871170e-06
2.000000000000000042e-02 5.474968110984880454e+00 5.000000000000000000e-01 2.509245890429787629e-01 2.522697683550818026e-01 1.336612555009914914e-04 3.211527709017273323e-05 1.214983497745783258e-06
2.019999999999999921e-02 5.529717792094730022e+00 5.000000000000000000e-01 2.510154292178342073e-01 2.523609314433872264e-01 1.375459620278796525e-04 3.175856011912592264e-05 1.260253685224118405e-06
2.040000000000000147e-02 5.584467473204578702e+00 5.000000000000000000e-01 2.511198000443346512e-01 2.524656731571788271e-01 1.304540499719204359e-04 3.115076148050152313e-05 1.173715845942816564e-06
2.060000000000000026e-02 5.639217154314427383e+00 5.000000000000000000e-01 2.512230357703261197e-01 2.525692755524606703e-01 1.393037228423088135e-04 3.059069696263484593e-05 1.243584524154978252e-06
2.079999999999999905e-02 5.693966835424275175e+00 5.000000000000000000e-01 2.513039474630150427e-01 2.526504745263298268e-01 1.416336068359200868e-04 3.029039241014915734e-05 1.263087601660720264e-06
2.100000000000000130e-02 5.748716516534125631e+00 5.000000000000000000e-01 2.514068536277087595e-01 2.527537459442006917e-01 1.369026175107034850e-04 2.977591266733884464e-05 1.199020430086462235e-06
2.120000000000000009e-02 5.803466197643973423e+00 5.000000000000000000e-01 2.514950246700301539e-01 2.528422298062775742e-01 1.388393320569161196e-04 2.925755863573846876e-05 1.118407214446056523e-06
2.139999999999999888e-02 5.858215878753822103e+00 5.000000000000000000e-01 2.515785658899826194e-01 2.529260673148929217e-01 1.416626470749935763e-04 2.887837780274097943e-05 1.213543373521729315e-06
2.160000000000000114e-02 5.912965559863671672e+00 5.000000000000000000e-01 2.516695747991412602e-01 2.530173988984018019e-01 1.373420015446096421e-04 2.844008288448392601e-05 1.127397021865756283e-06
2.179999999999999993e-02 5.967715240973520352e+00 5.000000000000000000e-01 2.517689821430503239e-01 2.531171585486987619e-01 1.370788997624259470e-04 2.791432704006743183e-05 1.083685110372807451e-06
2.199999999999999872e-02 6.022464922083368144e+00 5.000000000000000000e-01 2.518595707382890181e-01 2.532080680695452668e-01 1.383278866058352901e-04 2.753246087329556461e-05 1.122756599217377110e-06
2.220000000000000098e-02 6.077214603193218601e+00 5.000000000000000000e-01 2.519360066879052229e-01 2.532847747098850855e-01 1.418779611240474255e-04 2.723406430230793814e-05 1.137087325216859239e-06
2.239999999999999977e-02 6.131964284303066393e+00 5.000000000000000000e-01 2.520215196922317435e-01 2.533705904764242955e-01 1.329601154720281805e-04 2.688114382271487542e-05 1.094354954521240703e-06
2.259999999999999856e-02 6.186713965412915073e+00 5.000000000000000000e-01 2.521102520385224977e-01 2.534596368413217782e-01 1.394645404930811505e-04 2.640717419396696272e-05 1.059544544512250152e-06
